,match_id,batting_team,bowling_team,city,current_score,balls_left,wickets_left,crr,last_five,runs_x
25585,754,Sri Lanka,New Zealand,Auckland,69,38,3,5.048780487804878,17.0,115
25586,754,Sri Lanka,New Zealand,Auckland,70,37,3,5.0602409638554215,18.0,115
25587,754,Sri Lanka,New Zealand,Auckland,71,36,3,5.071428571428571,19.0,115
25588,754,Sri Lanka,New Zealand,Auckland,71,35,2,5.011764705882353,19.0,115
25589,754,Sri Lanka,New Zealand,Auckland,71,34,2,4.953488372093023,19.0,115
25590,754,Sri Lanka,New Zealand,Auckland,71,33,2,4.896551724137931,18.0,115
25591,754,Sri Lanka,New Zealand,Auckland,72,32,2,4.909090909090909,18.0,115
25592,754,Sri Lanka,New Zealand,Auckland,72,31,2,4.853932584269663,17.0,115
25593,754,Sri Lanka,New Zealand,Auckland,76,30,2,5.066666666666666,21.0,115
25594,754,Sri Lanka,New Zealand,Auckland,80,29,2,5.274725274725275,24.0,115
25595,754,Sri Lanka,New Zealand,Auckland,86,29,2,5.670329670329671,29.0,115
25596,754,Sri Lanka,New Zealand,Auckland,87,28,2,5.673913043478261,29.0,115
25597,754,Sri Lanka,New Zealand,Auckland,88,27,2,5.67741935483871,29.0,115
25598,754,Sri Lanka,New Zealand,Auckland,92,26,2,5.872340425531915,33.0,115
25599,754,Sri Lanka,New Zealand,Auckland,94,25,2,5.936842105263158,34.0,115
25600,754,Sri Lanka,New Zealand,Auckland,100,24,2,6.25,40.0,115
25601,754,Sri Lanka,New Zealand,Auckland,101,23,2,6.247422680412371,41.0,115
25602,754,Sri Lanka,New Zealand,Auckland,101,22,2,6.183673469387755,40.0,115
25603,754,Sri Lanka,New Zealand,Auckland,102,21,2,6.181818181818182,41.0,115
25604,754,Sri Lanka,New Zealand,Auckland,102,20,2,6.12,41.0,115
25605,754,Sri Lanka,New Zealand,Auckland,104,19,2,6.178217821782178,43.0,115
25606,754,Sri Lanka,New Zealand,Auckland,108,18,2,6.352941176470588,47.0,115
25607,754,Sri Lanka,New Zealand,Auckland,109,17,2,6.349514563106796,48.0,115
25608,754,Sri Lanka,New Zealand,Auckland,110,16,2,6.346153846153846,48.0,115
25609,754,Sri Lanka,New Zealand,Auckland,111,15,2,6.3428571428571425,49.0,115
25610,754,Sri Lanka,New Zealand,Auckland,115,14,2,6.509433962264151,49.0,115
25611,754,Sri Lanka,New Zealand,Auckland,115,13,2,6.4485981308411215,49.0,115
25612,754,Sri Lanka,New Zealand,Auckland,115,12,1,6.388888888888889,47.0,115
25613,754,Sri Lanka,New Zealand,Auckland,115,11,1,6.330275229357798,46.0,115
25614,754,Sri Lanka,New Zealand,Auckland,115,10,0,6.2727272727272725,46.0,115
25644,755,South Africa,India,Johannesburg,24,93,9,5.333333333333333,24.0,126
25645,755,South Africa,India,Johannesburg,26,92,9,5.571428571428571,26.0,126
25646,755,South Africa,India,Johannesburg,30,91,9,6.206896551724138,29.0,126
25647,755,South Africa,India,Johannesburg,31,90,9,6.2,29.0,126
25648,755,South Africa,India,Johannesburg,31,89,8,6.0,29.0,126
25649,755,South Africa,India,Johannesburg,31,88,8,5.8125,29.0,126
25650,755,South Africa,India,Johannesburg,31,87,8,5.636363636363637,29.0,126
25651,755,South Africa,India,Johannesburg,31,86,8,5.470588235294118,29.0,126
25652,755,South Africa,India,Johannesburg,31,85,8,5.314285714285714,29.0,126
25653,755,South Africa,India,Johannesburg,31,84,8,5.166666666666667,29.0,126
25654,755,South Africa,India,Johannesburg,31,83,8,5.027027027027027,24.0,126
25655,755,South Africa,India,Johannesburg,32,82,8,5.052631578947368,21.0,126
25656,755,South Africa,India,Johannesburg,33,81,8,5.076923076923077,22.0,126
25657,755,South Africa,India,Johannesburg,33,80,8,4.95,18.0,126
25658,755,South Africa,India,Johannesburg,34,79,8,4.975609756097561,19.0,126
25659,755,South Africa,India,Johannesburg,34,78,8,4.857142857142857,18.0,126
25660,755,South Africa,India,Johannesburg,34,77,7,4.744186046511628,17.0,126
25661,755,South Africa,India,Johannesburg,34,77,7,4.744186046511628,16.0,126
25662,755,South Africa,India,Johannesburg,35,76,7,4.7727272727272725,17.0,126
25663,755,South Africa,India,Johannesburg,35,75,7,4.666666666666667,16.0,126
25664,755,South Africa,India,Johannesburg,41,74,7,5.3478260869565215,22.0,126
25665,755,South Africa,India,Johannesburg,41,73,7,5.23404255319149,22.0,126
25666,755,South Africa,India,Johannesburg,41,72,6,5.125,22.0,126
25667,755,South Africa,India,Johannesburg,45,71,6,5.510204081632653,26.0,126
25668,755,South Africa,India,Johannesburg,45,70,6,5.4,25.0,126
25669,755,South Africa,India,Johannesburg,49,69,6,5.764705882352941,29.0,126
25670,755,South Africa,India,Johannesburg,49,68,6,5.653846153846154,25.0,126
25671,755,South Africa,India,Johannesburg,49,67,6,5.547169811320755,25.0,126
25672,755,South Africa,India,Johannesburg,49,66,6,5.444444444444445,25.0,126
25673,755,South Africa,India,Johannesburg,49,65,6,5.345454545454546,25.0,126
25674,755,South Africa,India,Johannesburg,50,64,6,5.357142857142857,26.0,126
25675,755,South Africa,India,Johannesburg,52,63,6,5.473684210526316,26.0,126
25676,755,South Africa,India,Johannesburg,56,62,6,5.793103448275862,26.0,126
25677,755,South Africa,India,Johannesburg,57,61,6,5.796610169491525,26.0,126
25678,755,South Africa,India,Johannesburg,57,60,6,5.7,26.0,126
25679,755,South Africa,India,Johannesburg,57,59,6,5.60655737704918,26.0,126
25680,755,South Africa,India,Johannesburg,59,58,6,5.709677419354839,28.0,126
25681,755,South Africa,India,Johannesburg,59,57,6,5.619047619047619,28.0,126
25682,755,South Africa,India,Johannesburg,60,56,6,5.625,29.0,126
25683,755,South Africa,India,Johannesburg,61,55,6,5.630769230769231,30.0,126
25684,755,South Africa,India,Johannesburg,62,54,6,5.636363636363637,31.0,126
25685,755,South Africa,India,Johannesburg,63,53,6,5.641791044776119,31.0,126
25686,755,South Africa,India,Johannesburg,63,52,6,5.5588235294117645,30.0,126
25687,755,South Africa,India,Johannesburg,63,51,6,5.478260869565218,30.0,126
25688,755,South Africa,India,Johannesburg,64,50,6,5.485714285714286,30.0,126
25689,755,South Africa,India,Johannesburg,64,49,5,5.408450704225352,30.0,126
25690,755,South Africa,India,Johannesburg,64,48,5,5.333333333333333,30.0,126
25691,755,South Africa,India,Johannesburg,64,47,5,5.260273972602739,30.0,126
25692,755,South Africa,India,Johannesburg,64,46,5,5.1891891891891895,29.0,126
25693,755,South Africa,India,Johannesburg,68,45,5,5.44,33.0,126
25694,755,South Africa,India,Johannesburg,74,44,5,5.842105263157895,33.0,126
25695,755,South Africa,India,Johannesburg,75,43,5,5.8441558441558445,34.0,126
25696,755,South Africa,India,Johannesburg,76,42,5,5.846153846153846,35.0,126
25697,755,South Africa,India,Johannesburg,76,41,5,5.772151898734177,31.0,126
25698,755,South Africa,India,Johannesburg,76,40,5,5.7,31.0,126
25699,755,South Africa,India,Johannesburg,76,39,5,5.62962962962963,27.0,126
25700,755,South Africa,India,Johannesburg,77,38,5,5.634146341463414,28.0,126
25701,755,South Africa,India,Johannesburg,77,37,5,5.566265060240964,28.0,126
25702,755,South Africa,India,Johannesburg,83,36,5,5.928571428571429,34.0,126
25703,755,South Africa,India,Johannesburg,84,35,5,5.929411764705883,35.0,126
25704,755,South Africa,India,Johannesburg,85,34,5,5.930232558139535,35.0,126
25705,755,South Africa,India,Johannesburg,86,33,5,5.931034482758621,34.0,126
25706,755,South Africa,India,Johannesburg,92,32,5,6.2727272727272725,36.0,126
25707,755,South Africa,India,Johannesburg,93,31,5,6.269662921348314,36.0,126
25708,755,South Africa,India,Johannesburg,94,30,5,6.266666666666667,37.0,126
25709,755,South Africa,India,Johannesburg,98,29,5,6.461538461538462,41.0,126
25710,755,South Africa,India,Johannesburg,100,28,5,6.521739130434782,41.0,126
25711,755,South Africa,India,Johannesburg,101,27,5,6.516129032258065,42.0,126
25712,755,South Africa,India,Johannesburg,101,26,4,6.446808510638298,41.0,126
25713,755,South Africa,India,Johannesburg,101,25,4,6.378947368421053,40.0,126
25714,755,South Africa,India,Johannesburg,103,24,4,6.4375,41.0,126
25715,755,South Africa,India,Johannesburg,103,23,4,6.371134020618556,40.0,126
25716,755,South Africa,India,Johannesburg,104,22,4,6.36734693877551,41.0,126
25717,755,South Africa,India,Johannesburg,105,21,4,6.363636363636363,42.0,126
25718,755,South Africa,India,Johannesburg,105,20,4,6.3,41.0,126
25719,755,South Africa,India,Johannesburg,107,19,4,6.356435643564357,43.0,126
25720,755,South Africa,India,Johannesburg,108,18,4,6.352941176470588,44.0,126
25721,755,South Africa,India,Johannesburg,108,17,4,6.29126213592233,44.0,126
25722,755,South Africa,India,Johannesburg,108,16,4,6.230769230769231,44.0,126
25723,755,South Africa,India,Johannesburg,109,15,4,6.228571428571429,41.0,126
25724,755,South Africa,India,Johannesburg,110,14,4,6.226415094339623,36.0,126
25725,755,South Africa,India,Johannesburg,111,13,4,6.224299065420561,36.0,126
25726,755,South Africa,India,Johannesburg,113,12,4,6.277777777777778,37.0,126
25727,755,South Africa,India,Johannesburg,114,11,4,6.275229357798165,38.0,126
25728,755,South Africa,India,Johannesburg,115,10,4,6.2727272727272725,39.0,126
25729,755,South Africa,India,Johannesburg,116,9,4,6.27027027027027,40.0,126
25730,755,South Africa,India,Johannesburg,118,8,4,6.321428571428571,41.0,126
25731,755,South Africa,India,Johannesburg,120,7,4,6.371681415929204,43.0,126
25732,755,South Africa,India,Johannesburg,120,6,3,6.315789473684211,37.0,126
25733,755,South Africa,India,Johannesburg,120,5,2,6.260869565217392,36.0,126
25734,755,South Africa,India,Johannesburg,122,5,2,6.3652173913043475,37.0,126
25735,755,South Africa,India,Johannesburg,123,4,2,6.362068965517241,37.0,126
25736,755,South Africa,India,Johannesburg,123,3,2,6.3076923076923075,31.0,126
25737,755,South Africa,India,Johannesburg,123,2,1,6.254237288135593,30.0,126
25738,755,South Africa,India,Johannesburg,124,1,1,6.2521008403361344,30.0,126
25739,755,South Africa,India,Johannesburg,126,0,1,6.3,28.0,126
25769,756,West Indies,England,London,57,91,9,11.793103448275861,57.0,208
25770,756,West Indies,England,London,57,90,9,11.4,57.0,208
25771,756,West Indies,England,London,57,89,9,11.03225806451613,57.0,208
25772,756,West Indies,England,London,61,88,9,11.4375,61.0,208
25773,756,West Indies,England,London,61,87,9,11.090909090909092,60.0,208
25774,756,West Indies,England,London,61,86,9,10.764705882352942,56.0,208
25775,756,West Indies,England,London,62,85,9,10.628571428571428,53.0,208
25776,756,West Indies,England,London,62,84,9,10.333333333333334,53.0,208
25777,756,West Indies,England,London,66,83,9,10.702702702702704,57.0,208
25778,756,West Indies,England,London,72,82,9,11.368421052631579,59.0,208
25779,756,West Indies,England,London,73,81,9,11.23076923076923,60.0,208
25780,756,West Indies,England,London,74,80,9,11.1,60.0,208
25781,756,West Indies,England,London,74,79,9,10.829268292682928,59.0,208
25782,756,West Indies,England,London,75,78,9,10.714285714285714,56.0,208
25783,756,West Indies,England,London,75,77,9,10.465116279069768,56.0,208
25784,756,West Indies,England,London,76,76,9,10.363636363636363,56.0,208
25785,756,West Indies,England,London,77,75,9,10.266666666666667,53.0,208
25786,756,West Indies,England,London,77,74,9,10.043478260869565,47.0,208
25787,756,West Indies,England,London,79,73,9,10.085106382978724,49.0,208
25788,756,West Indies,England,London,81,72,9,10.125,51.0,208
25789,756,West Indies,England,London,83,71,9,10.16326530612245,49.0,208
25790,756,West Indies,England,London,84,70,9,10.08,46.0,208
25791,756,West Indies,England,London,86,69,9,10.117647058823529,44.0,208
25792,756,West Indies,England,London,87,68,9,10.038461538461538,45.0,208
25793,756,West Indies,England,London,88,67,9,9.962264150943396,42.0,208
25794,756,West Indies,England,London,88,66,9,9.777777777777779,41.0,208
25795,756,West Indies,England,London,88,65,9,9.6,38.0,208
25796,756,West Indies,England,London,92,64,9,9.857142857142858,41.0,208
25797,756,West Indies,England,London,94,63,9,9.894736842105264,43.0,208
25798,756,West Indies,England,London,94,62,9,9.724137931034482,39.0,208
25799,756,West Indies,England,London,95,61,9,9.661016949152541,38.0,208
25800,756,West Indies,England,London,97,60,9,9.7,40.0,208
25801,756,West Indies,England,London,97,59,8,9.540983606557377,40.0,208
25802,756,West Indies,England,London,97,58,8,9.387096774193548,36.0,208
25803,756,West Indies,England,London,98,57,8,9.333333333333334,37.0,208
25804,756,West Indies,England,London,99,56,8,9.28125,38.0,208
25805,756,West Indies,England,London,101,55,8,9.323076923076924,39.0,208
25806,756,West Indies,England,London,107,54,8,9.727272727272727,45.0,208
25807,756,West Indies,England,London,109,53,8,9.761194029850746,43.0,208
25808,756,West Indies,England,London,109,52,8,9.617647058823529,37.0,208
25809,756,West Indies,England,London,109,51,8,9.478260869565217,36.0,208
25810,756,West Indies,England,London,110,50,8,9.428571428571429,36.0,208
25811,756,West Indies,England,London,114,49,8,9.633802816901408,40.0,208
25812,756,West Indies,England,London,115,48,8,9.583333333333334,40.0,208
25813,756,West Indies,England,London,115,47,7,9.452054794520548,40.0,208
25814,756,West Indies,England,London,121,46,7,9.81081081081081,45.0,208
25815,756,West Indies,England,London,121,45,7,9.68,44.0,208
25816,756,West Indies,England,London,122,44,7,9.631578947368421,45.0,208
25817,756,West Indies,England,London,123,43,7,9.584415584415584,44.0,208
25818,756,West Indies,England,London,124,42,7,9.538461538461538,43.0,208
25819,756,West Indies,England,London,125,41,7,9.49367088607595,42.0,208
25820,756,West Indies,England,London,130,40,7,9.75,46.0,208
25821,756,West Indies,England,London,130,39,7,9.62962962962963,44.0,208
25822,756,West Indies,England,London,131,38,6,9.585365853658537,44.0,208
25823,756,West Indies,England,London,132,37,6,9.542168674698795,44.0,208
25824,756,West Indies,England,London,133,36,6,9.5,45.0,208
25825,756,West Indies,England,London,135,35,6,9.529411764705882,47.0,208
25826,756,West Indies,England,London,139,34,6,9.69767441860465,47.0,208
25827,756,West Indies,England,London,140,33,6,9.655172413793103,46.0,208
25828,756,West Indies,England,London,144,35,6,10.16470588235294,50.0,208
25829,756,West Indies,England,London,145,34,6,10.116279069767442,50.0,208
25830,756,West Indies,England,London,147,33,6,10.137931034482758,50.0,208
25831,756,West Indies,England,London,149,32,6,10.159090909090908,52.0,208
25832,756,West Indies,England,London,149,31,6,10.044943820224718,52.0,208
25833,756,West Indies,England,London,149,30,6,9.933333333333334,51.0,208
25834,756,West Indies,England,London,153,29,6,10.087912087912088,54.0,208
25835,756,West Indies,England,London,155,29,6,10.219780219780219,54.0,208
25836,756,West Indies,England,London,161,28,6,10.5,54.0,208
25837,756,West Indies,England,London,162,27,6,10.451612903225806,53.0,208
25838,756,West Indies,England,London,168,26,6,10.72340425531915,59.0,208
25839,756,West Indies,England,London,168,25,6,10.610526315789473,59.0,208
25840,756,West Indies,England,London,170,24,6,10.625,60.0,208
25841,756,West Indies,England,London,171,23,6,10.577319587628866,57.0,208
25842,756,West Indies,England,London,177,22,6,10.83673469387755,62.0,208
25843,756,West Indies,England,London,178,21,6,10.787878787878787,63.0,208
25844,756,West Indies,England,London,182,20,6,10.92,61.0,208
25845,756,West Indies,England,London,186,19,6,11.049504950495049,65.0,208
25846,756,West Indies,England,London,187,18,6,11.0,65.0,208
25847,756,West Indies,England,London,188,17,6,10.951456310679612,65.0,208
25848,756,West Indies,England,London,190,16,6,10.961538461538462,66.0,208
25849,756,West Indies,England,London,190,15,6,10.857142857142858,65.0,208
25850,756,West Indies,England,London,190,14,5,10.754716981132075,60.0,208
25851,756,West Indies,England,London,191,13,5,10.710280373831775,61.0,208
25852,756,West Indies,England,London,192,12,5,10.666666666666666,61.0,208
25853,756,West Indies,England,London,198,11,5,10.899082568807339,66.0,208
25854,756,West Indies,England,London,199,11,5,10.954128440366972,66.0,208
25855,756,West Indies,England,London,199,10,4,10.854545454545455,64.0,208
25856,756,West Indies,England,London,203,9,4,10.972972972972974,64.0,208
25857,756,West Indies,England,London,203,8,4,10.875,63.0,208
25858,756,West Indies,England,London,204,7,4,10.831858407079647,60.0,208
25859,756,West Indies,England,London,204,6,3,10.736842105263158,59.0,208
25860,756,West Indies,England,London,205,5,3,10.695652173913043,58.0,208
25861,756,West Indies,England,London,206,4,3,10.655172413793103,57.0,208
25862,756,West Indies,England,London,206,3,2,10.564102564102564,57.0,208
25863,756,West Indies,England,London,207,2,2,10.525423728813559,58.0,208
25864,756,West Indies,England,London,207,1,2,10.436974789915967,54.0,208
25865,756,West Indies,England,London,208,0,2,10.4,53.0,208
25895,757,West Indies,England,London,40,91,10,8.275862068965518,40.0,169
25896,757,West Indies,England,London,44,90,10,8.8,40.0,169
25897,757,West Indies,England,London,45,89,10,8.709677419354838,38.0,169
25898,757,West Indies,England,London,49,88,10,9.1875,42.0,169
25899,757,West Indies,England,London,49,87,9,8.909090909090908,42.0,169
25900,757,West Indies,England,London,49,86,9,8.647058823529411,42.0,169
25901,757,West Indies,England,London,50,85,9,8.571428571428571,43.0,169
25902,757,West Indies,England,London,50,84,9,8.333333333333334,43.0,169
25903,757,West Indies,England,London,50,83,9,8.108108108108109,42.0,169
25904,757,West Indies,England,London,50,83,9,8.108108108108109,42.0,169
25905,757,West Indies,England,London,51,82,9,8.052631578947368,43.0,169
25906,757,West Indies,England,London,51,81,9,7.846153846153846,43.0,169
25907,757,West Indies,England,London,51,80,9,7.65,43.0,169
25908,757,West Indies,England,London,51,79,9,7.463414634146342,43.0,169
25909,757,West Indies,England,London,52,78,9,7.428571428571429,44.0,169
25910,757,West Indies,England,London,53,77,9,7.395348837209302,41.0,169
25911,757,West Indies,England,London,54,76,9,7.363636363636363,40.0,169
25912,757,West Indies,England,London,55,75,9,7.333333333333333,37.0,169
25913,757,West Indies,England,London,56,74,9,7.304347826086956,37.0,169
25914,757,West Indies,England,London,56,73,9,7.148936170212766,33.0,169
25915,757,West Indies,England,London,57,72,9,7.125,30.0,169
25916,757,West Indies,England,London,58,71,9,7.1020408163265305,27.0,169
25917,757,West Indies,England,London,58,71,9,7.1020408163265305,27.0,169
25918,757,West Indies,England,London,58,70,9,6.96,26.0,169
25919,757,West Indies,England,London,60,69,9,7.0588235294117645,28.0,169
25920,757,West Indies,England,London,64,68,9,7.384615384615385,31.0,169
25921,757,West Indies,England,London,64,67,8,7.245283018867925,30.0,169
25922,757,West Indies,England,London,64,66,8,7.111111111111111,29.0,169
25923,757,West Indies,England,London,68,65,8,7.418181818181818,29.0,169
25924,757,West Indies,England,London,69,64,8,7.392857142857143,30.0,169
25925,757,West Indies,England,London,71,63,8,7.473684210526316,31.0,169
25926,757,West Indies,England,London,72,62,8,7.448275862068965,28.0,169
25927,757,West Indies,England,London,78,61,8,7.932203389830509,33.0,169
25928,757,West Indies,England,London,78,60,8,7.8,29.0,169
25929,757,West Indies,England,London,84,59,8,8.262295081967213,35.0,169
25930,757,West Indies,England,London,85,58,8,8.225806451612904,36.0,169
25931,757,West Indies,England,London,85,57,8,8.095238095238095,35.0,169
25932,757,West Indies,England,London,86,56,8,8.0625,36.0,169
25933,757,West Indies,England,London,88,55,8,8.123076923076923,38.0,169
25934,757,West Indies,England,London,89,54,8,8.090909090909092,39.0,169
25935,757,West Indies,England,London,90,53,8,8.059701492537313,39.0,169
25936,757,West Indies,England,London,91,53,8,8.149253731343284,40.0,169
25937,757,West Indies,England,London,92,52,8,8.117647058823529,41.0,169
25938,757,West Indies,England,London,93,51,8,8.08695652173913,42.0,169
25939,757,West Indies,England,London,94,50,8,8.057142857142857,42.0,169
25940,757,West Indies,England,London,100,49,8,8.450704225352112,47.0,169
25941,757,West Indies,England,London,104,48,8,8.666666666666666,50.0,169
25942,757,West Indies,England,London,106,47,8,8.712328767123287,51.0,169
25943,757,West Indies,England,London,107,46,8,8.675675675675675,51.0,169
25944,757,West Indies,England,London,108,45,8,8.64,52.0,169
25945,757,West Indies,England,London,108,44,7,8.526315789473685,51.0,169
25946,757,West Indies,England,London,112,43,7,8.727272727272727,54.0,169
25947,757,West Indies,England,London,113,42,7,8.692307692307692,55.0,169
25948,757,West Indies,England,London,114,41,7,8.658227848101266,56.0,169
25949,757,West Indies,England,London,115,40,7,8.625,55.0,169
25950,757,West Indies,England,London,117,39,7,8.666666666666666,53.0,169
25951,757,West Indies,England,London,123,38,7,9.0,59.0,169
25952,757,West Indies,England,London,124,37,7,8.963855421686747,60.0,169
25953,757,West Indies,England,London,126,36,7,9.0,58.0,169
25954,757,West Indies,England,London,130,35,7,9.176470588235293,61.0,169
25955,757,West Indies,England,London,130,34,6,9.069767441860465,59.0,169
25956,757,West Indies,England,London,132,33,6,9.10344827586207,60.0,169
25957,757,West Indies,England,London,136,32,6,9.272727272727273,58.0,169
25958,757,West Indies,England,London,137,31,6,9.235955056179776,59.0,169
25959,757,West Indies,England,London,138,30,6,9.2,54.0,169
25960,757,West Indies,England,London,138,29,6,9.098901098901099,53.0,169
25961,757,West Indies,England,London,140,28,6,9.130434782608695,55.0,169
25962,757,West Indies,England,London,140,27,6,9.03225806451613,54.0,169
25963,757,West Indies,England,London,142,26,6,9.063829787234043,54.0,169
25964,757,West Indies,England,London,144,25,6,9.094736842105263,55.0,169
25965,757,West Indies,England,London,144,24,6,9.0,54.0,169
25966,757,West Indies,England,London,144,23,6,8.907216494845361,53.0,169
25967,757,West Indies,England,London,145,22,6,8.877551020408163,53.0,169
25968,757,West Indies,England,London,146,21,6,8.848484848484848,53.0,169
25969,757,West Indies,England,London,146,20,5,8.76,52.0,169
25970,757,West Indies,England,London,146,19,5,8.673267326732674,46.0,169
25971,757,West Indies,England,London,147,18,5,8.647058823529411,43.0,169
25972,757,West Indies,England,London,147,17,5,8.563106796116505,41.0,169
25973,757,West Indies,England,London,147,16,5,8.48076923076923,40.0,169
25974,757,West Indies,England,London,153,15,5,8.742857142857142,45.0,169
25975,757,West Indies,England,London,154,14,5,8.716981132075471,46.0,169
25976,757,West Indies,England,London,155,13,5,8.69158878504673,43.0,169
25977,757,West Indies,England,London,157,12,5,8.722222222222221,44.0,169
25978,757,West Indies,England,London,158,11,5,8.697247706422019,44.0,169
25979,757,West Indies,England,London,158,10,4,8.618181818181819,43.0,169
25980,757,West Indies,England,London,160,9,4,8.64864864864865,43.0,169
25981,757,West Indies,England,London,161,8,3,8.625,38.0,169
25982,757,West Indies,England,London,162,7,3,8.601769911504425,38.0,169
25983,757,West Indies,England,London,162,6,3,8.526315789473685,36.0,169
25984,757,West Indies,England,London,162,5,3,8.452173913043477,32.0,169
25985,757,West Indies,England,London,164,4,3,8.482758620689655,34.0,169
25986,757,West Indies,England,London,166,3,3,8.512820512820513,34.0,169
25987,757,West Indies,England,London,168,2,3,8.542372881355933,32.0,169
25988,757,West Indies,England,London,168,1,3,8.470588235294118,31.0,169
25989,757,West Indies,England,London,169,0,3,8.45,31.0,169
26019,758,West Indies,South Africa,Johannesburg,45,91,10,9.310344827586206,45.0,205
26020,758,West Indies,South Africa,Johannesburg,46,90,10,9.2,42.0,205
26021,758,West Indies,South Africa,Johannesburg,48,89,10,9.290322580645162,44.0,205
26022,758,West Indies,South Africa,Johannesburg,52,88,10,9.75,47.0,205
26023,758,West Indies,South Africa,Johannesburg,52,87,10,9.454545454545455,46.0,205
26024,758,West Indies,South Africa,Johannesburg,53,86,10,9.352941176470589,45.0,205
26025,758,West Indies,South Africa,Johannesburg,54,85,10,9.257142857142858,46.0,205
26026,758,West Indies,South Africa,Johannesburg,54,84,10,9.0,45.0,205
26027,758,West Indies,South Africa,Johannesburg,58,83,10,9.405405405405405,48.0,205
26028,758,West Indies,South Africa,Johannesburg,60,82,10,9.473684210526315,50.0,205
26029,758,West Indies,South Africa,Johannesburg,61,81,10,9.384615384615385,51.0,205
26030,758,West Indies,South Africa,Johannesburg,62,80,10,9.3,52.0,205
26031,758,West Indies,South Africa,Johannesburg,64,79,10,9.365853658536585,50.0,205
26032,758,West Indies,South Africa,Johannesburg,68,78,10,9.714285714285714,48.0,205
26033,758,West Indies,South Africa,Johannesburg,70,77,10,9.767441860465116,49.0,205
26034,758,West Indies,South Africa,Johannesburg,76,76,10,10.363636363636363,54.0,205
26035,758,West Indies,South Africa,Johannesburg,76,75,10,10.133333333333333,53.0,205
26036,758,West Indies,South Africa,Johannesburg,76,74,10,9.91304347826087,49.0,205
26037,758,West Indies,South Africa,Johannesburg,77,73,10,9.829787234042554,49.0,205
26038,758,West Indies,South Africa,Johannesburg,78,72,10,9.75,49.0,205
26039,758,West Indies,South Africa,Johannesburg,78,71,10,9.551020408163266,49.0,205
26040,758,West Indies,South Africa,Johannesburg,78,71,10,9.551020408163266,49.0,205
26041,758,West Indies,South Africa,Johannesburg,84,70,10,10.08,54.0,205
26042,758,West Indies,South Africa,Johannesburg,85,69,10,10.0,55.0,205
26043,758,West Indies,South Africa,Johannesburg,87,68,10,10.038461538461538,51.0,205
26044,758,West Indies,South Africa,Johannesburg,88,67,10,9.962264150943396,46.0,205
26045,758,West Indies,South Africa,Johannesburg,93,66,10,10.333333333333334,51.0,205
26046,758,West Indies,South Africa,Johannesburg,93,65,10,10.145454545454545,50.0,205
26047,758,West Indies,South Africa,Johannesburg,94,65,10,10.254545454545454,50.0,205
26048,758,West Indies,South Africa,Johannesburg,95,64,10,10.178571428571429,51.0,205
26049,758,West Indies,South Africa,Johannesburg,96,63,10,10.105263157894736,51.0,205
26050,758,West Indies,South Africa,Johannesburg,97,62,10,10.03448275862069,51.0,205
26051,758,West Indies,South Africa,Johannesburg,98,61,10,9.966101694915254,50.0,205
26052,758,West Indies,South Africa,Johannesburg,104,60,10,10.4,52.0,205
26053,758,West Indies,South Africa,Johannesburg,108,59,10,10.62295081967213,56.0,205
26054,758,West Indies,South Africa,Johannesburg,109,58,10,10.548387096774194,56.0,205
26055,758,West Indies,South Africa,Johannesburg,109,59,10,10.721311475409836,55.0,205
26056,758,West Indies,South Africa,Johannesburg,110,58,10,10.64516129032258,56.0,205
26057,758,West Indies,South Africa,Johannesburg,112,57,10,10.666666666666666,54.0,205
26058,758,West Indies,South Africa,Johannesburg,113,56,10,10.59375,53.0,205
26059,758,West Indies,South Africa,Johannesburg,113,55,10,10.430769230769231,52.0,205
26060,758,West Indies,South Africa,Johannesburg,114,54,10,10.363636363636363,52.0,205
26061,758,West Indies,South Africa,Johannesburg,116,53,10,10.388059701492537,52.0,205
26062,758,West Indies,South Africa,Johannesburg,120,52,10,10.588235294117647,52.0,205
26063,758,West Indies,South Africa,Johannesburg,126,51,10,10.956521739130435,56.0,205
26064,758,West Indies,South Africa,Johannesburg,128,50,10,10.971428571428572,52.0,205
26065,758,West Indies,South Africa,Johannesburg,129,49,10,10.901408450704226,53.0,205
26066,758,West Indies,South Africa,Johannesburg,131,48,10,10.916666666666666,55.0,205
26067,758,West Indies,South Africa,Johannesburg,131,47,10,10.767123287671232,54.0,205
26068,758,West Indies,South Africa,Johannesburg,131,46,10,10.621621621621621,53.0,205
26069,758,West Indies,South Africa,Johannesburg,132,45,10,10.56,54.0,205
26070,758,West Indies,South Africa,Johannesburg,133,44,10,10.5,55.0,205
26071,758,West Indies,South Africa,Johannesburg,139,43,10,10.831168831168831,55.0,205
26072,758,West Indies,South Africa,Johannesburg,145,42,10,11.153846153846153,60.0,205
26073,758,West Indies,South Africa,Johannesburg,145,41,10,11.012658227848101,58.0,205
26074,758,West Indies,South Africa,Johannesburg,145,40,10,10.875,57.0,205
26075,758,West Indies,South Africa,Johannesburg,145,39,9,10.74074074074074,52.0,205
26076,758,West Indies,South Africa,Johannesburg,145,38,9,10.609756097560975,52.0,205
26077,758,West Indies,South Africa,Johannesburg,151,37,9,10.91566265060241,57.0,205
26078,758,West Indies,South Africa,Johannesburg,151,36,9,10.785714285714286,56.0,205
26079,758,West Indies,South Africa,Johannesburg,152,35,9,10.729411764705882,56.0,205
